vp;vn;fp;fn;acuracia;precisao;sensibilidade;f1score;algoritmo;variacao;atividade;semana
11;11;0;6;0,7857142857142857;1,0;0,6470588235294118;0,7857142857142858;rce;20-95;Relax;7
11;11;0;6;0,7857142857142857;1,0;0,6470588235294118;0,7857142857142858;rce;20-95;Relax;8
11;9;0;8;0,7142857142857143;1,0;0,5789473684210527;0,7333333333333334;ocsvm;20-95;Sleeping;1
11;11;0;6;0,7857142857142857;1,0;0,6470588235294118;0,7857142857142858;ocsvm;20-95;Sleeping;2
11;15;0;2;0,9285714285714286;1,0;0,8461538461538461;0,9166666666666666;ocsvm;20-95;Sleeping;3
11;15;0;2;0,9285714285714286;1,0;0,8461538461538461;0,9166666666666666;ocsvm;20-95;Sleeping;4
11;14;0;3;0,8928571428571429;1,0;0,7857142857142857;0,88;ocsvm;20-95;Sleeping;5
11;14;0;3;0,8928571428571429;1,0;0,7857142857142857;0,88;ocsvm;20-95;Sleeping;6
11;15;0;2;0,9285714285714286;1,0;0,8461538461538461;0,9166666666666666;ocsvm;20-95;Sleeping;7
11;15;0;2;0,9285714285714286;1,0;0,8461538461538461;0,9166666666666666;ocsvm;20-95;Sleeping;8
1;16;10;1;0,6071428571428571;0,09090909090909091;0,5;0,15384615384615385;lof;20-95;Sleeping;1
10;16;1;1;0,9285714285714286;0,9090909090909091;0,9090909090909091;0,9090909090909091;lof;20-95;Sleeping;2
11;16;0;1;0,9642857142857143;1,0;0,9166666666666666;0,9565217391304348;lof;20-95;Sleeping;3
11;16;0;1;0,9642857142857143;1,0;0,9166666666666666;0,9565217391304348;lof;20-95;Sleeping;4
11;15;0;2;0,9285714285714286;1,0;0,8461538461538461;0,9166666666666666;lof;20-95;Sleeping;5
11;15;0;2;0,9285714285714286;1,0;0,8461538461538461;0,9166666666666666;lof;20-95;Sleeping;6
11;13;0;4;0,8571428571428571;1,0;0,7333333333333333;0,846153846153846;lof;20-95;Sleeping;7
11;14;0;3;0,8928571428571429;1,0;0,7857142857142857;0,88;lof;20-95;Sleeping;8
8;13;3;4;0,75;0,7272727272727273;0,6666666666666666;0,6956521739130435;iforest;20-95;Sleeping;1
11;12;0;5;0,8214285714285714;1,0;0,6875;0,8148148148148148;iforest;20-95;Sleeping;2
11;16;0;1;0,9642857142857143;1,0;0,9166666666666666;0,9565217391304348;iforest;20-95;Sleeping;3
11;16;0;1;0,9642857142857143;1,0;0,9166666666666666;0,9565217391304348;iforest;20-95;Sleeping;4
11;16;0;1;0,9642857142857143;1,0;0,9166666666666666;0,9565217391304348;iforest;20-95;Sleeping;5
11;16;0;1;0,9642857142857143;1,0;0,9166666666666666;0,9565217391304348;iforest;20-95;Sleeping;6
11;15;0;2;0,9285714285714286;1,0;0,8461538461538461;0,9166666666666666;iforest;20-95;Sleeping;7
11;15;0;2;0,9285714285714286;1,0;0,8461538461538461;0,9166666666666666;iforest;20-95;Sleeping;8
11;15;0;2;0,9285714285714286;1,0;0,8461538461538461;0,9166666666666666;rce;20-95;Sleeping;1
11;15;0;2;0,9285714285714286;1,0;0,8461538461538461;0,9166666666666666;rce;20-95;Sleeping;2
9;16;2;1;0,8928571428571429;0,8181818181818182;0,9;0,8571428571428572;rce;20-95;Sleeping;3
11;16;0;1;0,9642857142857143;1,0;0,9166666666666666;0,9565217391304348;rce;20-95;Sleeping;4
11;15;0;2;0,9285714285714286;1,0;0,8461538461538461;0,9166666666666666;rce;20-95;Sleeping;5
11;15;0;2;0,9285714285714286;1,0;0,8461538461538461;0,9166666666666666;rce;20-95;Sleeping;6
11;14;0;3;0,8928571428571429;1,0;0,7857142857142857;0,88;rce;20-95;Sleeping;7
11;14;0;3;0,8928571428571429;1,0;0,7857142857142857;0,88;rce;20-95;Sleeping;8
