vp;vn;fp;fn;acuracia;precisao;sensibilidade;f1score;algoritmo;variacao;atividade;semana
24;40;0;6;0,9142857142857143;1,0;0,8;0,888888888888889;iforest;20-35;eating;7
24;41;0;5;0,9285714285714286;1,0;0,8275862068965517;0,9056603773584906;iforest;20-35;eating;8
24;41;0;5;0,9285714285714286;1,0;0,8275862068965517;0,9056603773584906;iforest;20-35;eating;9
24;40;0;6;0,9142857142857143;1,0;0,8;0,888888888888889;iforest;20-35;eating;10
24;40;0;6;0,9142857142857143;1,0;0,8;0,888888888888889;iforest;20-35;eating;11
24;39;0;7;0,9;1,0;0,7741935483870968;0,8727272727272727;iforest;20-35;eating;12
24;40;0;6;0,9142857142857143;1,0;0,8;0,888888888888889;iforest;20-35;eating;13
24;39;0;7;0,9;1,0;0,7741935483870968;0,8727272727272727;iforest;20-35;eating;14
24;38;0;8;0,8857142857142857;1,0;0,75;0,8571428571428571;iforest;20-35;eating;15
24;39;0;7;0,9;1,0;0,7741935483870968;0,8727272727272727;iforest;20-35;eating;16
24;40;0;6;0,9142857142857143;1,0;0,8;0,888888888888889;iforest;20-35;eating;17
24;38;0;8;0,8857142857142857;1,0;0,75;0,8571428571428571;iforest;20-35;eating;18
23;38;1;8;0,8714285714285714;0,9583333333333334;0,7419354838709677;0,8363636363636364;rce;20-35;eating;1
9;39;15;7;0,6857142857142857;0,375;0,5625;0,45;rce;20-35;eating;2
24;39;0;7;0,9;1,0;0,7741935483870968;0,8727272727272727;rce;20-35;eating;3
24;43;0;3;0,9571428571428572;1,0;0,8888888888888888;0,9411764705882353;rce;20-35;eating;4
12;43;12;3;0,7857142857142857;0,5;0,8;0,6153846153846154;rce;20-35;eating;5
9;42;15;4;0,7285714285714285;0,375;0,6923076923076923;0,48648648648648646;rce;20-35;eating;6
11;42;13;4;0,7571428571428571;0,4583333333333333;0,7333333333333333;0,5641025641025641;rce;20-35;eating;7
11;42;13;4;0,7571428571428571;0,4583333333333333;0,7333333333333333;0,5641025641025641;rce;20-35;eating;8
10;42;14;4;0,7428571428571429;0,4166666666666667;0,7142857142857143;0,5263157894736842;rce;20-35;eating;9
11;42;13;4;0,7571428571428571;0,4583333333333333;0,7333333333333333;0,5641025641025641;rce;20-35;eating;10
10;42;14;4;0,7428571428571429;0,4166666666666667;0,7142857142857143;0,5263157894736842;rce;20-35;eating;11
10;42;14;4;0,7428571428571429;0,4166666666666667;0,7142857142857143;0,5263157894736842;rce;20-35;eating;12
9;42;15;4;0,7285714285714285;0,375;0,6923076923076923;0,48648648648648646;rce;20-35;eating;13
10;42;14;4;0,7428571428571429;0,4166666666666667;0,7142857142857143;0,5263157894736842;rce;20-35;eating;14
9;42;15;4;0,7285714285714285;0,375;0,6923076923076923;0,48648648648648646;rce;20-35;eating;15
9;42;15;4;0,7285714285714285;0,375;0,6923076923076923;0,48648648648648646;rce;20-35;eating;16
9;42;15;4;0,7285714285714285;0,375;0,6923076923076923;0,48648648648648646;rce;20-35;eating;17
9;42;15;4;0,7285714285714285;0,375;0,6923076923076923;0,48648648648648646;rce;20-35;eating;18
24;20;2;24;0,6285714285714286;0,9230769230769231;0,5;0,6486486486486487;ocsvm;20-35;mcoffe;1
24;24;2;20;0,6857142857142857;0,9230769230769231;0,5454545454545454;0,6857142857142856;ocsvm;20-35;mcoffe;2
24;25;2;19;0,7;0,9230769230769231;0,5581395348837209;0,6956521739130436;ocsvm;20-35;mcoffe;3
